algorithm,config,compression_ratio,compress_speed_mbps,decompress_speed_mbps,in_algo_cspeed_frontier,in_algo_dspeed_frontier
openzl,,8.362598046626955,473.75220123200467,1422.8711428677268,True,False
openzl,,7.2811920789243105,472.3668946293273,1475.648131745703,False,False
openzl,,6.945554545408883,470.3168556599345,1517.3665717853562,False,False
openzl,,6.6047840353835205,468.00559116785007,1505.1118169132742,False,False
openzl,,5.853507115825834,534.4475020677608,1710.024213434375,True,False
openzl,,5.526246924750503,530.6776629875811,1380.729067856351,False,False
openzl,,5.300580427681133,481.13366550221986,2213.7651368156817,False,True
openzl,,5.300340682069422,513.348801639393,2001.165563910645,False,False
openzl,,5.257089176032981,427.2957455750025,1785.129999225427,False,False
openzl,,5.243517637940266,442.6141426815528,2058.5858435483724,False,False
openzl,,5.222932144813129,540.4465688535226,1676.3618950635243,True,False
openzl,,5.176612359802938,486.1131266258877,1837.7559347082415,False,False
openzl,,5.143271704215944,546.0983199981043,1852.1212104976948,True,False
openzl,,5.129317808351293,561.6652585744691,1769.5050290481918,True,False
openzl,,5.0871018842325295,566.08919565075,1510.7685617954448,True,False
openzl,,4.845303886762358,548.2418009388481,1897.716094111964,False,False
openzl,,4.6075492243655445,593.9035012369434,1656.6717464333808,True,False
openzl,,4.407749467996261,592.9103600860982,1637.3302042285538,False,False
openzl,,4.1790370788995705,584.4946318370107,1191.7769990398886,False,False
openzl,,4.079021906052527,602.2217092885512,1721.4602811009995,True,False
openzl,,3.951863649587808,627.699731270654,1851.2583171564363,True,False
openzl,,3.935687198234003,636.9109667910276,1573.5708335798915,True,False
openzl,,3.895948014860303,599.4335974753342,2031.8522981074411,False,False
openzl,,3.880689073375695,611.3973559711723,1862.6243278483605,False,False
openzl,,3.8719634374856495,675.2006367249679,1625.5812039762625,True,False
openzl,,3.857536996493953,737.7524224552882,1655.7275252646198,True,False
openzl,,3.618547156342047,638.8530376530377,2308.355702457265,False,True
openzl,,3.391164220158287,655.9448792751766,1861.0951249121804,False,False
openzl,,2.9561809695812937,749.735629317169,2371.173757223451,True,True
openzl,,2.9135188117001136,849.1942833420537,1611.4303627240076,True,False
openzl,,2.9135089897976427,790.3804098691423,1932.8524023717605,False,False
openzl,,2.9135089897976427,753.5352137236523,1771.7495867874488,False,False
openzl,,2.6569847048239694,835.1294972544795,2314.7236655328497,False,False
openzl,,2.6008565463539415,847.3968297935187,2207.9821547187166,False,False
openzl,,2.5937427433026428,843.0282989305446,1973.4119769263923,False,False
openzl,,2.5729086425927705,731.7263334134135,2376.937066398971,False,True
openzl,,2.555944004240938,828.6466092421716,2433.2258779724725,False,True
openzl,,2.5019720165085593,813.1089066992821,2387.9789177744856,False,False
openzl,,2.5019421389510494,799.1228587246603,1927.7273741147603,False,False
openzl,,2.4966361790489437,734.7941743486846,2085.5037010671863,False,False
openzl,,2.496588398677824,842.3678695874655,2415.0882169042525,False,False
openzl,,2.496588398677824,943.7034903718588,2558.2913364266738,True,True
openzl,,2.4965433245324657,813.8209755276487,2131.4007651354714,False,False
openzl,,2.4648425941572354,720.6250918501672,1612.8550433890082,False,False
openzl,,2.038036241976728,831.9289742611713,1773.7950408558563,False,False
openzl,,2.038032637470925,829.0868036569105,1769.5639043092572,False,False
openzl,,2.0380218240300145,851.192151387899,1659.837568959971,False,False
openzl,,1.9267663009779596,775.3662081448371,1570.2721976811526,False,False
openzl,,1.7961197609394914,867.6800495961528,1430.7237853620584,False,False
openzl,,1.4359988601711655,1037.673439922437,1953.1478112499717,True,False
openzl,,1.3723935589086256,1016.4399249650112,1607.1713823466516,False,False
openzl,,1.3723881106582791,1008.169630619018,1746.692923530883,False,False
openzl,,1.3723785763242615,854.3412206203809,1449.345550286977,False,False
openzl,,1.3707748818214964,1062.9331722173283,1929.158133227677,True,False
openzl,,1.128928663624508,1081.2481135985113,1697.5379025030998,True,False
openzl,,1.0768988867299298,1183.2373256116427,1880.7224229103651,True,False
openzl,,1.072046165365525,1161.1696026253162,2358.635782148157,False,False
openzl,,1.0494403606657356,1110.975117902737,1756.834490329007,False,False
openzl,,1.0484808827030658,1252.8584397769712,2052.7611678849457,True,False
openzl,,1.0484775437494531,1214.6209792175396,2223.3399684216956,False,False
openzl,,1.0484697529403917,1181.4863105226643,1744.6478272608674,False,False
openzl,,1.0484691169610898,1347.921284680185,2148.9561349798128,True,False
openzl,,1.0417985931624192,1360.9862346042328,1986.4981654881929,True,False
openzl,,1.0417985931624192,1216.899873980048,1881.1573737753,False,False
openzl,,1.0204375698840176,1190.9886740450454,1694.7168072396948,False,False
openzl,,1.0204375698840176,1210.4255404821051,1927.7811236581624,False,False
openzl,,1.0141068780307574,1355.3541883934104,1944.7697297175664,False,False
