algorithm,config,compression_ratio,compress_speed_mbps,decompress_speed_mbps,in_algo_cspeed_frontier,in_algo_dspeed_frontier
openzl,,1.6812180161566948,106.52169889614348,503.2926643070303,False,False
openzl,,1.6578535933888348,159.09142562550048,432.1701042293642,False,False
openzl,,1.6578331277028295,165.35167142827825,436.92200171107015,False,False
openzl,,1.657819105209689,176.8313968373953,438.1680422462025,False,False
openzl,,1.656801402763261,172.70563131397324,445.7824304304796,False,False
openzl,,1.6567987531419337,168.6326050357638,454.7813871817383,False,False
openzl,,1.624729051038439,197.70624093521337,392.8463705308776,True,False
openzl,,1.5763951052249685,176.57908257059444,521.276317397336,False,False
openzl,,1.576392706540667,175.7522968908665,502.0383523710627,False,False
openzl,,1.4688537606248149,150.93123543123542,534.3588307678704,False,True
openzl,,1.467909771026978,156.96440785087833,551.1265807392997,False,True
openzl,,1.4679079882582646,154.21793126913917,540.9678117190705,False,False
openzl,,1.4423591864092598,147.64811753304394,551.4492764643707,False,True
openzl,,1.4406414201512563,148.5618763354181,558.585194142975,False,True
openzl,,1.436611409262887,147.97711356698608,563.6999898949856,False,True
openzl,,1.3921290351561368,213.43748252489192,424.8530402535546,True,False
openzl,,1.392127966189381,216.669973110248,399.1866481713895,True,False
openzl,,1.3389790482872586,189.28451363005183,490.94825777013534,False,False
openzl,,1.3316038752689578,205.52309318611432,562.3013282261629,False,False
openzl,,1.3283216218983531,223.12987292698688,486.6815204552775,True,False
openzl,,1.3283079969264782,220.38832650059413,458.49628243386775,False,False
openzl,,1.2904097367255547,215.47382620529004,472.3716470603562,False,False
openzl,,1.2791502369321324,193.4739133682649,550.5617260987405,False,False
openzl,,1.2325178518468791,246.16991014661,478.40775802355114,True,False
openzl,,1.226301564628807,258.73926073926077,524.4239391397415,True,False
openzl,,1.2003018322288828,237.4984525801793,500.7660702818039,False,False
openzl,,1.2003006402259735,235.22132447624577,471.53927682014137,False,False
openzl,,1.200291501615656,239.1147542064672,511.9766177654152,False,False
openzl,,1.1011931760117215,267.17350938724985,555.1514965934318,True,False
openzl,,1.0469848926651733,173.40934198633187,584.9851574599896,False,True
openzl,,1.0469848926651733,173.72838559758523,581.0433542452868,False,False
openzl,,1.0469841368839825,181.16951671933745,628.4125787471513,False,True
openzl,,1.0469841368839825,180.3006359798515,618.6293143159368,False,False
openzl,,1.0321845660457334,300.14833700312903,595.2804045179932,True,False
openzl,,1.0321789833812491,290.913262891023,570.2513937926099,False,False
openzl,,1.0274371182234778,299.52600840926175,578.231166677298,False,False
openzl,,1.012088070205848,172.99484732824428,575.9670873408572,False,False
